Worker Name,Activity Type,Item Name,Total Quantity,Total Amount
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,500
"Thony Gustav","Money Deposited","Money",1,500
"Thony Gustav","Money Deposited","Money",1,500
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,1500
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,500
"Thony Gustav","Money Deposited","Money",1,3500
"Thony Gustav","Money Deposited","Money",1,500
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,600
"Thony Gustav","Money Taken Out","Money",1,235
"Thony Gustav","Money Taken Out","Money",1,250
"Thony Gustav","Money Taken Out","Money",1,500
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,600
"Thony Gustav","Money Taken Out","Money",1,980
"Thony Gustav","Money Taken Out","Money",1,410
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,500
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,600
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,1500
"Thony Gustav","Money Taken Out","Money",1,570
"Thony Gustav","Money Taken Out","Money",1,570
"Thony Gustav","Money Taken Out","Money",1,750
"Thony Gustav","Money Taken Out","Money",1,1380.25
"Thony Gustav","Money Taken Out","Money",1,500
"Thony Gustav","Money Taken Out","Money",1,535
"Thony Gustav","Money Taken Out","Money",1,160
"Thony Gustav","Money Taken Out","Money",1,285
"Thony Gustav","Misc Items Taken Out","arado",3,0
"Thony Gustav","Misc Items Taken Out","sucodelemon",30,0
"Thony Gustav","Misc Items Taken Out","common_portion_chicken",60,0
"Thony Gustav","Misc Items Taken Out","common_portion_donkey",20,0
"Thony Gustav","Misc Items Taken Out","common_portion_pig",50,0
"Thony Gustav","Misc Items Taken Out","saladadefruta",20,0
"Thony Gustav","Misc Items Taken Out","embalagem",50,0
"Thony Gustav","Misc Items Taken Out","common_portion_sheep",30,0
"Thony Gustav","Misc Items Taken Out","common_portion",18,0
"Thony Gustav","Misc Items Taken Out","hoe",2,0
"Thony Gustav","Misc Items Taken Out","common_portion_goat",20,0
"Thony Gustav","Misc Items Taken Out","satchel",6,0
"Thony Gustav","Misc Items Taken Out","sucodeamora",10,0
"Thony Gustav","Misc Items Taken Out","frangocaipira",10,0
"Thony Gustav","Misc Items Taken Out","sucodepeach",11,0
"Trigas V","Plants Deposited","Bulrush",700,0
"Trigas V","Plants Taken Out","Bulrush_Seed",70,0
"Trigas V","Misc Items Taken Out","hoe",1,0
"Ubirajara Cauamb","Plants Deposited","corn",2500,0
"Ubirajara Cauamb","Plants Deposited","cornseed",50,0
"Ubirajara Cauamb","Plants Taken Out","cornseed",251,0
"Ubirajara Cauamb","Misc Items Taken Out","Cigarett",12,0
"Ubirajara Cauamb","Misc Items Taken Out","common_portion_chicken",12,0
"Ubirajara Cauamb","Misc Items Taken Out","common_portion_donkey",4,0
"Ubirajara Cauamb","Misc Items Taken Out","sucodelemon",5,0
"Ubirajara Cauamb","Misc Items Taken Out","common_portion_pig",18,0
"Ubirajara Cauamb","Misc Items Taken Out","sucodepeach",5,0
"Unknow Andrade","Plants Deposited","corn",6045,0
"Unknow Andrade","Plants Deposited","cornseed",198,0
"Unknow Andrade","Plants Taken Out","cornseed",1361,0
"Unknow Andrade","Plants Taken Out","corn",2020,0
"Unknow Andrade","Misc Items Taken Out","planttrimmer",1,0
"Unknow Andrade","Misc Items Taken Out","sucodelemon",22,0
"Unknow Andrade","Misc Items Taken Out","satchel",5,0
"Unknow Andrade","Misc Items Taken Out","adubo3",100,0
"Unknow Andrade","Misc Items Taken Out","churrossinaloa",10,0
"Unknow Andrade","Misc Items Taken Out","coffeebeans",10,0
"Unknow Andrade","Misc Items Taken Out","saladadefruta",20,0
"Unknow Andrade","Misc Items Taken Out","sucodeamora",20,0
"Unknow Andrade","Misc Items Taken Out","hoe",1,0
"Unknow Andrade","Misc Items Taken Out","common_portion_goat",31,0
"Unknow Andrade","Misc Items Taken Out","common_portion_sheep",11,0
"Vitorn Stoffeliz","Plants Deposited","corn",6830,0
"Vitorn Stoffeliz","Plants Deposited","Bulrush",12030,0
"Vitorn Stoffeliz","Plants Deposited","cornseed",599,0
"Vitorn Stoffeliz","Plants Deposited","Bulrush_Seed",500,0
"Vitorn Stoffeliz","Plants Deposited","trigo",4530,0
"Vitorn Stoffeliz","Plants Taken Out","cornseed",2026,0
"Vitorn Stoffeliz","Plants Taken Out","Bulrush_Seed",1100,0
"Vitorn Stoffeliz","Plants Taken Out","semente_trigo",300,0
"Vitorn Stoffeliz","Plants Taken Out","Bulrush",3150,0
"Vitorn Stoffeliz","Plants Taken Out","trigo",2750,0
"Vitorn Stoffeliz","Plants Taken Out","corn",6000,0
"Vitorn Stoffeliz","Boxes Deposited","caixadeverduras",1375,0
"Vitorn Stoffeliz","Boxes Taken Out","caixarustica",400,0
"Vitorn Stoffeliz","Boxes Taken Out","caixadeverduras",500,0
"Vitorn Stoffeliz","Misc Items Taken Out","hoe",2,0
"Whilston Chandler","Plants Deposited","trigo",760,0
"Whilston Chandler","Plants Deposited","Bulrush",1550,0
"Whilston Chandler","Plants Deposited","Bulrush_Seed",150,0
"Whilston Chandler","Plants Taken Out","Bulrush_Seed",400,0
"Whilston Chandler","Plants Taken Out","Prairie_Poppy_Seed",50,0
"Whilston Chandler","Plants Taken Out","Bulrush",150,0
"Whilston Chandler","Misc Items Taken Out","chicken_male",4,0
"Whilston Chandler","Misc Items Taken Out","common_portion_chicken",8,0
"Whilston Chandler","Misc Items Taken Out","hoe",1,0
"Whilston Chandler","Misc Items Taken Out","planttrimmer",1,0
"Wilian Slow","Plants Deposited","Bulrush",2420,0
"Wilian Slow","Plants Deposited","corn",920,0
"Wilian Slow","Plants Deposited","Bulrush_Seed",76,0
"Wilian Slow","Plants Taken Out","cornseed",100,0
"Wilian Slow","Plants Taken Out","Bulrush_Seed",300,0
"Wilian Slow","Plants Taken Out","Bulrush",100,0
"Wilian Slow","Misc Items Taken Out","common_portion",3,0
"Wilian Slow","Misc Items Taken Out","racaoequina",2,0
"Wilian Slow","Misc Items Taken Out","wateringcan_empty",1,0
"Wilian Slow","Misc Items Taken Out","wateringcan",1,0
"Wilian Slow","Misc Items Taken Out","common_portion_donkey",5,0
"Wilian Slow","Misc Items Taken Out","sucodelemon",5,0
"Wilian Slow","Misc Items Taken Out","saladadefruta",5,0
"Yuri Westside","Plants Deposited","corn",750,0
"Yuri Westside","Plants Taken Out","cornseed",188,0
"Yuri Westside","Misc Items Taken Out","hoe",1,0
"Zeca Trindade","Plants Deposited","cornseed",800,0
"Zeca Trindade","Plants Deposited","trigo",3700,0
"Zeca Trindade","Plants Deposited","corn",4180,0
"Zeca Trindade","Plants Deposited","Bulrush",100,0
"Zeca Trindade","Plants Deposited","Bulrush_Seed",200,0
"Zeca Trindade","Plants Deposited","semente_trigo",200,0
"Zeca Trindade","Plants Taken Out","corn",2336,0
"Zeca Trindade","Plants Taken Out","Bulrush",600,0
"Zeca Trindade","Plants Taken Out","cornseed",200,0
"Zeca Trindade","Plants Taken Out","trigo",250,0
"Zeca Trindade","Boxes Deposited","caixarustica",50,0
"Zeca Trindade","Boxes Taken Out","caixarustica",150,0
"Zeca Trindade","Boxes Taken Out","caixadeverduras",500,0
"Zeca Trindade","Money Deposited","Money",1,500
"Zeca Trindade","Money Taken Out","Money",1,320
"Zeca Trindade","Money Taken Out","Money",1,1000
"Zeca Trindade","Money Taken Out","Money",1,160
"Zeca Trindade","Money Taken Out","Money",1,160
"Zeca Trindade","Misc Items Taken Out","Carvao",400,0
"Zeca Trindade","Misc Items Taken Out","common_portion",32,0
"Zeca Trindade","Misc Items Taken Out","satchel",17,0
"Zeca Trindade","Misc Items Taken Out","sucodelemon",15,0
"Zeca Trindade","Misc Items Taken Out","arado",1,0
"Zeca Trindade","Misc Items Taken Out","common_portion_chicken",16,0
"Zeca Trindade","Misc Items Taken Out","common_portion_sheep",16,0
"Zeca Trindade","Misc Items Taken Out","common_portion_donkey",16,0
